station_id,city,operator_name,postcode,latitude,longitude,connector_count,power_kw,charging_type
1025071,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.779058,9.184806,2,93.0,Fast Charger
1025161,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.775927,9.181477,2,22.0,Normal Charger
1026218,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.788672,9.182464,2,30.0,Normal Charger
1026219,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.788657,9.182627,2,30.0,Normal Charger
1026220,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.790351,9.18262,2,30.0,Normal Charger
1026267,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.782799,9.1801,2,30.0,Normal Charger
1026268,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.7766,9.18194,2,30.0,Normal Charger
1026270,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.774696,9.170192,2,30.0,Normal Charger
1026271,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.774696,9.170192,2,30.0,Normal Charger
1026272,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.774696,9.170192,2,30.0,Normal Charger
1026962,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.775927,9.181477,2,30.0,Normal Charger
1028122,Stuttgart,EnBW mobility+ AG und Co.KG,70173,48.779001,9.184636,2,100.0,Fast Charger
1046402,Stuttgart,B+B Parkhaus GmbH & Co.KG,70173,48.775548,9.174528,4,22.0,Normal Charger
1046403,Stuttgart,B+B Parkhaus GmbH & Co.KG,70173,48.775548,9.174528,4,22.0,Normal Charger
1046835,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.778756,9.184527,4,22.0,Normal Charger
1046836,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.778756,9.184527,1,22.0,Normal Charger
1046857,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.778026,9.185189,2,22.0,Normal Charger
1059178,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059179,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059180,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059181,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059182,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059183,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059184,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059185,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059186,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059187,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059188,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059189,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059190,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059191,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059192,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059193,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059194,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059195,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059196,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059197,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059200,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059201,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059202,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059203,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059204,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059205,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059206,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059207,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059208,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1059209,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77766,9.1761,1,11.0,Normal Charger
1062240,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062241,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062242,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062243,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062244,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062245,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062246,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062247,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062248,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062249,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062250,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062251,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062252,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062253,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062254,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.777896,9.185126,2,11.0,Normal Charger
1062319,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.779085,9.184703,2,22.0,Normal Charger
1062321,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.779085,9.184703,2,22.0,Normal Charger
1062322,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.779085,9.184703,2,22.0,Normal Charger
1062323,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.779085,9.184703,2,22.0,Normal Charger
1062324,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.779085,9.184703,2,22.0,Normal Charger
1062388,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.780405,9.186675,2,22.0,Normal Charger
1062933,Stuttgart,Dayser Deutschland GmbH,70173,48.773983,9.177889,4,44.0,Normal Charger
1076480,Stuttgart,Jäger Parkhaus-Betreibungs-GmbH,70173,48.780326,9.17874,2,22.0,Normal Charger
1106958,Stuttgart,E.ON Drive GmbH,70173,48.775006,9.176078,1,11.0,Normal Charger
1106963,Stuttgart,E.ON Drive GmbH,70173,48.775006,9.176078,1,11.0,Normal Charger
1106971,Stuttgart,E.ON Drive GmbH,70173,48.779974,9.177907,1,11.0,Normal Charger
1114707,Stuttgart,Stuttgarter Heimschutz Otto Müller GmbH u. Co.,70173,48.775234,9.180524,4,22.0,Normal Charger
1114708,Stuttgart,Stuttgarter Heimschutz Otto Müller GmbH u. Co.,70173,48.775276,9.180707,4,22.0,Normal Charger
1114709,Stuttgart,Stuttgarter Heimschutz Otto Müller GmbH u. Co.,70173,48.775276,9.180567,1,22.0,Normal Charger
1118324,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.778631,9.185121,2,44.0,Normal Charger
1118326,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.780393,9.186632,2,44.0,Normal Charger
1118327,Stuttgart,Parkraumgesellschaft Baden-Württemberg GmbH,70173,48.780393,9.186632,2,44.0,Normal Charger
1126233,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126234,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126235,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126236,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126237,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126239,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126242,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126244,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126248,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126252,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126254,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126255,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126256,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126257,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126259,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126260,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126261,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126262,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126263,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126264,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126265,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126266,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126267,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126268,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126269,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126270,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126271,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126272,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126273,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126275,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126276,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126279,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126283,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126285,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126288,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126291,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126293,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126295,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126297,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126298,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126299,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126300,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126301,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126303,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126304,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126305,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126307,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126323,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126324,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126325,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126326,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126327,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126328,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126329,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126330,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,1,11.0,Normal Charger
1126895,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1126896,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1126897,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1126898,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127152,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127153,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127154,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127155,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127156,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127157,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127158,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127159,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127160,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127161,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127162,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127163,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127164,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127165,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127166,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127167,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127170,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127172,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127173,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127174,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127175,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127176,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127177,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127178,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127179,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127180,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127181,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127182,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127183,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127184,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127185,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127186,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127187,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127188,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127189,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127190,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127191,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127192,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127193,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1127194,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.77761,9.176212,1,11.0,Normal Charger
1128029,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,1,22.0,Normal Charger
1128030,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128031,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128033,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128035,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128036,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128037,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128039,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128040,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128042,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128043,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128044,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128045,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128046,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128047,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128048,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128049,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128050,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128051,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128052,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128053,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128054,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128055,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128056,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128057,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128058,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.377524,9.17394,2,22.0,Normal Charger
1128059,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128060,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128061,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128062,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128063,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,1,22.0,Normal Charger
1128064,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,1,22.0,Normal Charger
1128065,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,1,22.0,Normal Charger
1128066,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128067,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128068,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128069,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128071,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.775239,9.17394,2,22.0,Normal Charger
1128073,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,2,50.0,Fast Charger
1128074,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,2,50.0,Fast Charger
1128076,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,2,50.0,Fast Charger
1128077,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.779704,9.177709,2,50.0,Fast Charger
1128096,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128097,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128098,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128099,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128100,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128101,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128102,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128103,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128104,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128105,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128106,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128107,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128108,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.80075,9.181206,1,11.0,Normal Charger
1128109,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128110,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128111,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128112,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128113,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128114,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128115,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128116,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128117,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128118,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128119,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128120,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128121,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128122,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128123,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128124,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
1128125,Stuttgart,Stadtwerke Stuttgart GmbH,70173,48.780075,9.181206,1,11.0,Normal Charger
